identifier,template_id,manipulation,split,template_split,entity_split,agent,recipient,event,changed_field,base,paraphrase,counterfactual,base_paraphrase_unigram_jaccard,base_paraphrase_unigram_multiset_f1,base_paraphrase_bigram_jaccard,base_paraphrase_edit_similarity,base_paraphrase_structural_edit_similarity,base_paraphrase_token_count,base_paraphrase_length_difference,base_counterfactual_unigram_jaccard,base_counterfactual_unigram_multiset_f1,base_counterfactual_bigram_jaccard,base_counterfactual_edit_similarity,base_counterfactual_structural_edit_similarity,base_counterfactual_token_count,base_counterfactual_length_difference,absolute_unigram_jaccard_gap,absolute_unigram_multiset_f1_gap,absolute_bigram_jaccard_gap,absolute_edit_similarity_gap,absolute_structural_edit_similarity_gap,absolute_length_difference_gap,match_score
polarity_style_0_009,polarity_style_0,polarity,dev,dev,dev,Jonah,Ava,repair,polarity,Jonah did repair the engine because it was broken.,"Since the engine was broken, Jonah did mend it.","Because the engine was broken, Jonah did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_010,polarity_style_0,polarity,dev,dev,dev,Keira,Ben,repair,polarity,Keira did repair the bike because it was broken.,"Since the bike was broken, Keira did mend it.","Because the bike was broken, Keira did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_011,polarity_style_0,polarity,dev,dev,dev,Liam,Clara,repair,polarity,Liam did repair the radio because it was broken.,"Since the radio was broken, Liam did mend it.","Because the radio was broken, Liam did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_012,polarity_style_0,polarity,dev,dev,dev,Maya,Diego,repair,polarity,Maya did repair the lamp because it was broken.,"Since the lamp was broken, Maya did mend it.","Because the lamp was broken, Maya did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_013,polarity_style_0,polarity,dev,dev,dev,Noah,Elena,repair,polarity,Noah did repair the gate because it was broken.,"Since the gate was broken, Noah did mend it.","Because the gate was broken, Noah did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_014,polarity_style_0,polarity,test_entity,dev,test,Priya,Victor,repair,polarity,Priya did repair the engine because it was broken.,"Since the engine was broken, Priya did mend it.","Because the engine was broken, Priya did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_015,polarity_style_0,polarity,test_entity,dev,test,Owen,Priya,repair,polarity,Owen did repair the bike because it was broken.,"Since the bike was broken, Owen did mend it.","Because the bike was broken, Owen did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_016,polarity_style_0,polarity,test_entity,dev,test,Rosa,Owen,repair,polarity,Rosa did repair the radio because it was broken.,"Since the radio was broken, Rosa did mend it.","Because the radio was broken, Rosa did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_017,polarity_style_0,polarity,test_entity,dev,test,Theo,Rosa,repair,polarity,Theo did repair the lamp because it was broken.,"Since the lamp was broken, Theo did mend it.","Because the lamp was broken, Theo did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_018,polarity_style_0,polarity,test_entity,dev,test,Uma,Theo,repair,polarity,Uma did repair the gate because it was broken.,"Since the gate was broken, Uma did mend it.","Because the gate was broken, Uma did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_0_019,polarity_style_0,polarity,test_entity,dev,test,Victor,Uma,repair,polarity,Victor did repair the engine because it was broken.,"Since the engine was broken, Victor did mend it.","Because the engine was broken, Victor did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_000,polarity_style_1,polarity,dev,dev,dev,Ava,Farid,repair,polarity,Ava did repair the radio because it was broken.,"Since the radio was broken, Ava did mend it.","Because the radio was broken, Ava did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_001,polarity_style_1,polarity,dev,dev,dev,Ben,Grace,repair,polarity,Ben did repair the lamp because it was broken.,"Since the lamp was broken, Ben did mend it.","Because the lamp was broken, Ben did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_002,polarity_style_1,polarity,dev,dev,dev,Clara,Hugo,repair,polarity,Clara did repair the gate because it was broken.,"Since the gate was broken, Clara did mend it.","Because the gate was broken, Clara did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_003,polarity_style_1,polarity,dev,dev,dev,Diego,Inez,repair,polarity,Diego did repair the engine because it was broken.,"Since the engine was broken, Diego did mend it.","Because the engine was broken, Diego did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_004,polarity_style_1,polarity,dev,dev,dev,Elena,Jonah,repair,polarity,Elena did repair the bike because it was broken.,"Since the bike was broken, Elena did mend it.","Because the bike was broken, Elena did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_005,polarity_style_1,polarity,dev,dev,dev,Farid,Keira,repair,polarity,Farid did repair the radio because it was broken.,"Since the radio was broken, Farid did mend it.","Because the radio was broken, Farid did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_006,polarity_style_1,polarity,dev,dev,dev,Grace,Liam,repair,polarity,Grace did repair the lamp because it was broken.,"Since the lamp was broken, Grace did mend it.","Because the lamp was broken, Grace did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_007,polarity_style_1,polarity,dev,dev,dev,Hugo,Maya,repair,polarity,Hugo did repair the gate because it was broken.,"Since the gate was broken, Hugo did mend it.","Because the gate was broken, Hugo did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_008,polarity_style_1,polarity,dev,dev,dev,Inez,Noah,repair,polarity,Inez did repair the engine because it was broken.,"Since the engine was broken, Inez did mend it.","Because the engine was broken, Inez did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_009,polarity_style_1,polarity,dev,dev,dev,Jonah,Ava,repair,polarity,Jonah did repair the bike because it was broken.,"Since the bike was broken, Jonah did mend it.","Because the bike was broken, Jonah did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_010,polarity_style_1,polarity,dev,dev,dev,Keira,Ben,repair,polarity,Keira did repair the radio because it was broken.,"Since the radio was broken, Keira did mend it.","Because the radio was broken, Keira did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_011,polarity_style_1,polarity,dev,dev,dev,Liam,Clara,repair,polarity,Liam did repair the lamp because it was broken.,"Since the lamp was broken, Liam did mend it.","Because the lamp was broken, Liam did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_012,polarity_style_1,polarity,dev,dev,dev,Maya,Diego,repair,polarity,Maya did repair the gate because it was broken.,"Since the gate was broken, Maya did mend it.","Because the gate was broken, Maya did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_013,polarity_style_1,polarity,dev,dev,dev,Noah,Elena,repair,polarity,Noah did repair the engine because it was broken.,"Since the engine was broken, Noah did mend it.","Because the engine was broken, Noah did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_014,polarity_style_1,polarity,test_entity,dev,test,Priya,Victor,repair,polarity,Priya did repair the bike because it was broken.,"Since the bike was broken, Priya did mend it.","Because the bike was broken, Priya did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_015,polarity_style_1,polarity,test_entity,dev,test,Owen,Priya,repair,polarity,Owen did repair the radio because it was broken.,"Since the radio was broken, Owen did mend it.","Because the radio was broken, Owen did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_016,polarity_style_1,polarity,test_entity,dev,test,Rosa,Owen,repair,polarity,Rosa did repair the lamp because it was broken.,"Since the lamp was broken, Rosa did mend it.","Because the lamp was broken, Rosa did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_017,polarity_style_1,polarity,test_entity,dev,test,Theo,Rosa,repair,polarity,Theo did repair the gate because it was broken.,"Since the gate was broken, Theo did mend it.","Because the gate was broken, Theo did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_018,polarity_style_1,polarity,test_entity,dev,test,Uma,Theo,repair,polarity,Uma did repair the engine because it was broken.,"Since the engine was broken, Uma did mend it.","Because the engine was broken, Uma did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_1_019,polarity_style_1,polarity,test_entity,dev,test,Victor,Uma,repair,polarity,Victor did repair the bike because it was broken.,"Since the bike was broken, Victor did mend it.","Because the bike was broken, Victor did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_000,polarity_style_2,polarity,test_template,test,dev,Ava,Farid,repair,polarity,Ava did repair the lamp because it was broken.,"Since the lamp was broken, Ava did mend it.","Because the lamp was broken, Ava did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_001,polarity_style_2,polarity,test_template,test,dev,Ben,Grace,repair,polarity,Ben did repair the gate because it was broken.,"Since the gate was broken, Ben did mend it.","Because the gate was broken, Ben did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_002,polarity_style_2,polarity,test_template,test,dev,Clara,Hugo,repair,polarity,Clara did repair the engine because it was broken.,"Since the engine was broken, Clara did mend it.","Because the engine was broken, Clara did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_003,polarity_style_2,polarity,test_template,test,dev,Diego,Inez,repair,polarity,Diego did repair the bike because it was broken.,"Since the bike was broken, Diego did mend it.","Because the bike was broken, Diego did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_004,polarity_style_2,polarity,test_template,test,dev,Elena,Jonah,repair,polarity,Elena did repair the radio because it was broken.,"Since the radio was broken, Elena did mend it.","Because the radio was broken, Elena did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_005,polarity_style_2,polarity,test_template,test,dev,Farid,Keira,repair,polarity,Farid did repair the lamp because it was broken.,"Since the lamp was broken, Farid did mend it.","Because the lamp was broken, Farid did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_006,polarity_style_2,polarity,test_template,test,dev,Grace,Liam,repair,polarity,Grace did repair the gate because it was broken.,"Since the gate was broken, Grace did mend it.","Because the gate was broken, Grace did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_007,polarity_style_2,polarity,test_template,test,dev,Hugo,Maya,repair,polarity,Hugo did repair the engine because it was broken.,"Since the engine was broken, Hugo did mend it.","Because the engine was broken, Hugo did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_008,polarity_style_2,polarity,test_template,test,dev,Inez,Noah,repair,polarity,Inez did repair the bike because it was broken.,"Since the bike was broken, Inez did mend it.","Because the bike was broken, Inez did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_009,polarity_style_2,polarity,test_template,test,dev,Jonah,Ava,repair,polarity,Jonah did repair the radio because it was broken.,"Since the radio was broken, Jonah did mend it.","Because the radio was broken, Jonah did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_010,polarity_style_2,polarity,test_template,test,dev,Keira,Ben,repair,polarity,Keira did repair the lamp because it was broken.,"Since the lamp was broken, Keira did mend it.","Because the lamp was broken, Keira did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_011,polarity_style_2,polarity,test_template,test,dev,Liam,Clara,repair,polarity,Liam did repair the gate because it was broken.,"Since the gate was broken, Liam did mend it.","Because the gate was broken, Liam did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_012,polarity_style_2,polarity,test_template,test,dev,Maya,Diego,repair,polarity,Maya did repair the engine because it was broken.,"Since the engine was broken, Maya did mend it.","Because the engine was broken, Maya did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_013,polarity_style_2,polarity,test_template,test,dev,Noah,Elena,repair,polarity,Noah did repair the bike because it was broken.,"Since the bike was broken, Noah did mend it.","Because the bike was broken, Noah did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_014,polarity_style_2,polarity,test_both,test,test,Priya,Victor,repair,polarity,Priya did repair the radio because it was broken.,"Since the radio was broken, Priya did mend it.","Because the radio was broken, Priya did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_015,polarity_style_2,polarity,test_both,test,test,Owen,Priya,repair,polarity,Owen did repair the lamp because it was broken.,"Since the lamp was broken, Owen did mend it.","Because the lamp was broken, Owen did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_016,polarity_style_2,polarity,test_both,test,test,Rosa,Owen,repair,polarity,Rosa did repair the gate because it was broken.,"Since the gate was broken, Rosa did mend it.","Because the gate was broken, Rosa did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_017,polarity_style_2,polarity,test_both,test,test,Theo,Rosa,repair,polarity,Theo did repair the engine because it was broken.,"Since the engine was broken, Theo did mend it.","Because the engine was broken, Theo did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_018,polarity_style_2,polarity,test_both,test,test,Uma,Theo,repair,polarity,Uma did repair the bike because it was broken.,"Since the bike was broken, Uma did mend it.","Because the bike was broken, Uma did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
polarity_style_2_019,polarity_style_2,polarity,test_both,test,test,Victor,Uma,repair,polarity,Victor did repair the radio because it was broken.,"Since the radio was broken, Victor did mend it.","Because the radio was broken, Victor did not fix it.",0.6363636363636364,0.7777777777777778,0.23076923076923078,0.0,0.0,9.0,0.0,0.7272727272727273,0.8421052631578947,0.21428571428571427,0.0,0.0,10.0,1.0,0.09090909090909094,0.0643274853801169,0.016483516483516508,0.0,0.0,1.0,1.1717200927727243
event_state_style_0_000,event_state_style_0,event_state,dev,dev,dev,Ava,Farid,carry,event,Ava carried the glass because it was fragile.,"Because the glass was fragile, Ava transported it.","Because the glass was fragile, Ava dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_001,event_state_style_0,event_state,dev,dev,dev,Ben,Grace,carry,event,Ben carried the vase because it was fragile.,"Because the vase was fragile, Ben transported it.","Because the vase was fragile, Ben dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_002,event_state_style_0,event_state,dev,dev,dev,Clara,Hugo,carry,event,Clara carried the box because it was fragile.,"Because the box was fragile, Clara transported it.","Because the box was fragile, Clara dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_003,event_state_style_0,event_state,dev,dev,dev,Diego,Inez,carry,event,Diego carried the plate because it was fragile.,"Because the plate was fragile, Diego transported it.","Because the plate was fragile, Diego dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_004,event_state_style_0,event_state,dev,dev,dev,Elena,Jonah,carry,event,Elena carried the lantern because it was fragile.,"Because the lantern was fragile, Elena transported it.","Because the lantern was fragile, Elena dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_005,event_state_style_0,event_state,dev,dev,dev,Farid,Keira,carry,event,Farid carried the glass because it was fragile.,"Because the glass was fragile, Farid transported it.","Because the glass was fragile, Farid dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_006,event_state_style_0,event_state,dev,dev,dev,Grace,Liam,carry,event,Grace carried the vase because it was fragile.,"Because the vase was fragile, Grace transported it.","Because the vase was fragile, Grace dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
event_state_style_0_007,event_state_style_0,event_state,dev,dev,dev,Hugo,Maya,carry,event,Hugo carried the box because it was fragile.,"Because the box was fragile, Hugo transported it.","Because the box was fragile, Hugo dropped it.",0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.7777777777777778,0.875,0.16666666666666666,0.125,0.125,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
