sentence_id,triple_id,variant,text,manipulation,template_id,split,template_split,entity_split,semantic_agent,semantic_recipient,event_lemma,event_state,cause_holder_role,causal_relation,role_assignment,polarity,temporal_relation,agent_identity_eligible,recipient_identity_eligible,role_assignment_eligible,event_state_eligible,cause_holder_role_eligible,causal_relation_eligible,polarity_eligible,temporal_relation_eligible
polarity_style_2_001__paraphrase,polarity_style_2_001,paraphrase,"Since the gate was broken, Ben did mend it.",polarity,polarity_style_2,test_template,test,dev,Ben,Grace,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_001__counterfactual,polarity_style_2_001,counterfactual,"Because the gate was broken, Ben did not fix it.",polarity,polarity_style_2,test_template,test,dev,Ben,Grace,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_002__base,polarity_style_2_002,base,Clara did repair the engine because it was broken.,polarity,polarity_style_2,test_template,test,dev,Clara,Hugo,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_002__paraphrase,polarity_style_2_002,paraphrase,"Since the engine was broken, Clara did mend it.",polarity,polarity_style_2,test_template,test,dev,Clara,Hugo,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_002__counterfactual,polarity_style_2_002,counterfactual,"Because the engine was broken, Clara did not fix it.",polarity,polarity_style_2,test_template,test,dev,Clara,Hugo,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_003__base,polarity_style_2_003,base,Diego did repair the bike because it was broken.,polarity,polarity_style_2,test_template,test,dev,Diego,Inez,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_003__paraphrase,polarity_style_2_003,paraphrase,"Since the bike was broken, Diego did mend it.",polarity,polarity_style_2,test_template,test,dev,Diego,Inez,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_003__counterfactual,polarity_style_2_003,counterfactual,"Because the bike was broken, Diego did not fix it.",polarity,polarity_style_2,test_template,test,dev,Diego,Inez,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_004__base,polarity_style_2_004,base,Elena did repair the radio because it was broken.,polarity,polarity_style_2,test_template,test,dev,Elena,Jonah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_004__paraphrase,polarity_style_2_004,paraphrase,"Since the radio was broken, Elena did mend it.",polarity,polarity_style_2,test_template,test,dev,Elena,Jonah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_004__counterfactual,polarity_style_2_004,counterfactual,"Because the radio was broken, Elena did not fix it.",polarity,polarity_style_2,test_template,test,dev,Elena,Jonah,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_005__base,polarity_style_2_005,base,Farid did repair the lamp because it was broken.,polarity,polarity_style_2,test_template,test,dev,Farid,Keira,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_005__paraphrase,polarity_style_2_005,paraphrase,"Since the lamp was broken, Farid did mend it.",polarity,polarity_style_2,test_template,test,dev,Farid,Keira,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_005__counterfactual,polarity_style_2_005,counterfactual,"Because the lamp was broken, Farid did not fix it.",polarity,polarity_style_2,test_template,test,dev,Farid,Keira,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_006__base,polarity_style_2_006,base,Grace did repair the gate because it was broken.,polarity,polarity_style_2,test_template,test,dev,Grace,Liam,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_006__paraphrase,polarity_style_2_006,paraphrase,"Since the gate was broken, Grace did mend it.",polarity,polarity_style_2,test_template,test,dev,Grace,Liam,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_006__counterfactual,polarity_style_2_006,counterfactual,"Because the gate was broken, Grace did not fix it.",polarity,polarity_style_2,test_template,test,dev,Grace,Liam,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_007__base,polarity_style_2_007,base,Hugo did repair the engine because it was broken.,polarity,polarity_style_2,test_template,test,dev,Hugo,Maya,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_007__paraphrase,polarity_style_2_007,paraphrase,"Since the engine was broken, Hugo did mend it.",polarity,polarity_style_2,test_template,test,dev,Hugo,Maya,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_007__counterfactual,polarity_style_2_007,counterfactual,"Because the engine was broken, Hugo did not fix it.",polarity,polarity_style_2,test_template,test,dev,Hugo,Maya,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_008__base,polarity_style_2_008,base,Inez did repair the bike because it was broken.,polarity,polarity_style_2,test_template,test,dev,Inez,Noah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_008__paraphrase,polarity_style_2_008,paraphrase,"Since the bike was broken, Inez did mend it.",polarity,polarity_style_2,test_template,test,dev,Inez,Noah,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_008__counterfactual,polarity_style_2_008,counterfactual,"Because the bike was broken, Inez did not fix it.",polarity,polarity_style_2,test_template,test,dev,Inez,Noah,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_009__base,polarity_style_2_009,base,Jonah did repair the radio because it was broken.,polarity,polarity_style_2,test_template,test,dev,Jonah,Ava,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_009__paraphrase,polarity_style_2_009,paraphrase,"Since the radio was broken, Jonah did mend it.",polarity,polarity_style_2,test_template,test,dev,Jonah,Ava,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_009__counterfactual,polarity_style_2_009,counterfactual,"Because the radio was broken, Jonah did not fix it.",polarity,polarity_style_2,test_template,test,dev,Jonah,Ava,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_010__base,polarity_style_2_010,base,Keira did repair the lamp because it was broken.,polarity,polarity_style_2,test_template,test,dev,Keira,Ben,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_010__paraphrase,polarity_style_2_010,paraphrase,"Since the lamp was broken, Keira did mend it.",polarity,polarity_style_2,test_template,test,dev,Keira,Ben,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_010__counterfactual,polarity_style_2_010,counterfactual,"Because the lamp was broken, Keira did not fix it.",polarity,polarity_style_2,test_template,test,dev,Keira,Ben,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_011__base,polarity_style_2_011,base,Liam did repair the gate because it was broken.,polarity,polarity_style_2,test_template,test,dev,Liam,Clara,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_011__paraphrase,polarity_style_2_011,paraphrase,"Since the gate was broken, Liam did mend it.",polarity,polarity_style_2,test_template,test,dev,Liam,Clara,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_011__counterfactual,polarity_style_2_011,counterfactual,"Because the gate was broken, Liam did not fix it.",polarity,polarity_style_2,test_template,test,dev,Liam,Clara,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_012__base,polarity_style_2_012,base,Maya did repair the engine because it was broken.,polarity,polarity_style_2,test_template,test,dev,Maya,Diego,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_012__paraphrase,polarity_style_2_012,paraphrase,"Since the engine was broken, Maya did mend it.",polarity,polarity_style_2,test_template,test,dev,Maya,Diego,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_012__counterfactual,polarity_style_2_012,counterfactual,"Because the engine was broken, Maya did not fix it.",polarity,polarity_style_2,test_template,test,dev,Maya,Diego,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_013__base,polarity_style_2_013,base,Noah did repair the bike because it was broken.,polarity,polarity_style_2,test_template,test,dev,Noah,Elena,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_013__paraphrase,polarity_style_2_013,paraphrase,"Since the bike was broken, Noah did mend it.",polarity,polarity_style_2,test_template,test,dev,Noah,Elena,repair,,,causal,preserved,affirmative,,True,True,False,False,False,False,True,False
polarity_style_2_013__counterfactual,polarity_style_2_013,counterfactual,"Because the bike was broken, Noah did not fix it.",polarity,polarity_style_2,test_template,test,dev,Noah,Elena,repair,,,causal,preserved,negative,,True,True,False,False,False,False,True,False
polarity_style_2_014__base,polarity_style_2_014,base,Priya did repair the radio because it was broken.,polarity,polarity_style_2,test_both,test,test,Priya,Victor,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_014__paraphrase,polarity_style_2_014,paraphrase,"Since the radio was broken, Priya did mend it.",polarity,polarity_style_2,test_both,test,test,Priya,Victor,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_014__counterfactual,polarity_style_2_014,counterfactual,"Because the radio was broken, Priya did not fix it.",polarity,polarity_style_2,test_both,test,test,Priya,Victor,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_2_015__base,polarity_style_2_015,base,Owen did repair the lamp because it was broken.,polarity,polarity_style_2,test_both,test,test,Owen,Priya,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_015__paraphrase,polarity_style_2_015,paraphrase,"Since the lamp was broken, Owen did mend it.",polarity,polarity_style_2,test_both,test,test,Owen,Priya,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_015__counterfactual,polarity_style_2_015,counterfactual,"Because the lamp was broken, Owen did not fix it.",polarity,polarity_style_2,test_both,test,test,Owen,Priya,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_2_016__base,polarity_style_2_016,base,Rosa did repair the gate because it was broken.,polarity,polarity_style_2,test_both,test,test,Rosa,Owen,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_016__paraphrase,polarity_style_2_016,paraphrase,"Since the gate was broken, Rosa did mend it.",polarity,polarity_style_2,test_both,test,test,Rosa,Owen,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_016__counterfactual,polarity_style_2_016,counterfactual,"Because the gate was broken, Rosa did not fix it.",polarity,polarity_style_2,test_both,test,test,Rosa,Owen,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_2_017__base,polarity_style_2_017,base,Theo did repair the engine because it was broken.,polarity,polarity_style_2,test_both,test,test,Theo,Rosa,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_017__paraphrase,polarity_style_2_017,paraphrase,"Since the engine was broken, Theo did mend it.",polarity,polarity_style_2,test_both,test,test,Theo,Rosa,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_017__counterfactual,polarity_style_2_017,counterfactual,"Because the engine was broken, Theo did not fix it.",polarity,polarity_style_2,test_both,test,test,Theo,Rosa,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_2_018__base,polarity_style_2_018,base,Uma did repair the bike because it was broken.,polarity,polarity_style_2,test_both,test,test,Uma,Theo,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_018__paraphrase,polarity_style_2_018,paraphrase,"Since the bike was broken, Uma did mend it.",polarity,polarity_style_2,test_both,test,test,Uma,Theo,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_018__counterfactual,polarity_style_2_018,counterfactual,"Because the bike was broken, Uma did not fix it.",polarity,polarity_style_2,test_both,test,test,Uma,Theo,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
polarity_style_2_019__base,polarity_style_2_019,base,Victor did repair the radio because it was broken.,polarity,polarity_style_2,test_both,test,test,Victor,Uma,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_019__paraphrase,polarity_style_2_019,paraphrase,"Since the radio was broken, Victor did mend it.",polarity,polarity_style_2,test_both,test,test,Victor,Uma,repair,,,causal,preserved,affirmative,,False,False,False,False,False,False,True,False
polarity_style_2_019__counterfactual,polarity_style_2_019,counterfactual,"Because the radio was broken, Victor did not fix it.",polarity,polarity_style_2,test_both,test,test,Victor,Uma,repair,,,causal,preserved,negative,,False,False,False,False,False,False,True,False
temporal_style_0_000__base,temporal_style_0_000,base,Ava cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Ava,Farid,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_000__paraphrase,temporal_style_0_000,paraphrase,"Once the alarm rang, Ava cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Ava,Farid,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_000__counterfactual,temporal_style_0_000,counterfactual,"Before the alarm rang, Ava cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Ava,Farid,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_001__base,temporal_style_0_001,base,Ben cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Ben,Grace,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_001__paraphrase,temporal_style_0_001,paraphrase,"Once the alarm rang, Ben cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Ben,Grace,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_001__counterfactual,temporal_style_0_001,counterfactual,"Before the alarm rang, Ben cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Ben,Grace,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_002__base,temporal_style_0_002,base,Clara cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Clara,Hugo,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_002__paraphrase,temporal_style_0_002,paraphrase,"Once the alarm rang, Clara cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Clara,Hugo,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_002__counterfactual,temporal_style_0_002,counterfactual,"Before the alarm rang, Clara cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Clara,Hugo,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_003__base,temporal_style_0_003,base,Diego cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Diego,Inez,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_003__paraphrase,temporal_style_0_003,paraphrase,"Once the alarm rang, Diego cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Diego,Inez,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_003__counterfactual,temporal_style_0_003,counterfactual,"Before the alarm rang, Diego cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Diego,Inez,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_004__base,temporal_style_0_004,base,Elena cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Elena,Jonah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_004__paraphrase,temporal_style_0_004,paraphrase,"Once the alarm rang, Elena cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Elena,Jonah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_004__counterfactual,temporal_style_0_004,counterfactual,"Before the alarm rang, Elena cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Elena,Jonah,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_005__base,temporal_style_0_005,base,Farid cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Farid,Keira,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_005__paraphrase,temporal_style_0_005,paraphrase,"Once the alarm rang, Farid cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Farid,Keira,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_005__counterfactual,temporal_style_0_005,counterfactual,"Before the alarm rang, Farid cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Farid,Keira,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_006__base,temporal_style_0_006,base,Grace cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Grace,Liam,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_006__paraphrase,temporal_style_0_006,paraphrase,"Once the alarm rang, Grace cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Grace,Liam,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_006__counterfactual,temporal_style_0_006,counterfactual,"Before the alarm rang, Grace cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Grace,Liam,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_007__base,temporal_style_0_007,base,Hugo cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Hugo,Maya,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_007__paraphrase,temporal_style_0_007,paraphrase,"Once the alarm rang, Hugo cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Hugo,Maya,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_007__counterfactual,temporal_style_0_007,counterfactual,"Before the alarm rang, Hugo cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Hugo,Maya,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_008__base,temporal_style_0_008,base,Inez cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Inez,Noah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_008__paraphrase,temporal_style_0_008,paraphrase,"Once the alarm rang, Inez cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Inez,Noah,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_008__counterfactual,temporal_style_0_008,counterfactual,"Before the alarm rang, Inez cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Inez,Noah,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_009__base,temporal_style_0_009,base,Jonah cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Jonah,Ava,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_009__paraphrase,temporal_style_0_009,paraphrase,"Once the alarm rang, Jonah cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Jonah,Ava,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_009__counterfactual,temporal_style_0_009,counterfactual,"Before the alarm rang, Jonah cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Jonah,Ava,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_010__base,temporal_style_0_010,base,Keira cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Keira,Ben,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_010__paraphrase,temporal_style_0_010,paraphrase,"Once the alarm rang, Keira cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Keira,Ben,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_010__counterfactual,temporal_style_0_010,counterfactual,"Before the alarm rang, Keira cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Keira,Ben,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_011__base,temporal_style_0_011,base,Liam cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Liam,Clara,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_011__paraphrase,temporal_style_0_011,paraphrase,"Once the alarm rang, Liam cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Liam,Clara,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_011__counterfactual,temporal_style_0_011,counterfactual,"Before the alarm rang, Liam cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Liam,Clara,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_012__base,temporal_style_0_012,base,Maya cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Maya,Diego,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_012__paraphrase,temporal_style_0_012,paraphrase,"Once the alarm rang, Maya cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Maya,Diego,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_012__counterfactual,temporal_style_0_012,counterfactual,"Before the alarm rang, Maya cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Maya,Diego,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_013__base,temporal_style_0_013,base,Noah cleaned the spill after the alarm rang.,temporal,temporal_style_0,dev,dev,dev,Noah,Elena,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_013__paraphrase,temporal_style_0_013,paraphrase,"Once the alarm rang, Noah cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Noah,Elena,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_0_013__counterfactual,temporal_style_0_013,counterfactual,"Before the alarm rang, Noah cleaned the spill.",temporal,temporal_style_0,dev,dev,dev,Noah,Elena,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_0_014__base,temporal_style_0_014,base,Priya cleaned the spill after the alarm rang.,temporal,temporal_style_0,test_entity,dev,test,Priya,Victor,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_014__paraphrase,temporal_style_0_014,paraphrase,"Once the alarm rang, Priya cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Priya,Victor,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_014__counterfactual,temporal_style_0_014,counterfactual,"Before the alarm rang, Priya cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Priya,Victor,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_0_015__base,temporal_style_0_015,base,Owen cleaned the spill after the alarm rang.,temporal,temporal_style_0,test_entity,dev,test,Owen,Priya,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_015__paraphrase,temporal_style_0_015,paraphrase,"Once the alarm rang, Owen cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Owen,Priya,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_015__counterfactual,temporal_style_0_015,counterfactual,"Before the alarm rang, Owen cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Owen,Priya,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_0_016__base,temporal_style_0_016,base,Rosa cleaned the spill after the alarm rang.,temporal,temporal_style_0,test_entity,dev,test,Rosa,Owen,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_016__paraphrase,temporal_style_0_016,paraphrase,"Once the alarm rang, Rosa cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Rosa,Owen,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_016__counterfactual,temporal_style_0_016,counterfactual,"Before the alarm rang, Rosa cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Rosa,Owen,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_0_017__base,temporal_style_0_017,base,Theo cleaned the spill after the alarm rang.,temporal,temporal_style_0,test_entity,dev,test,Theo,Rosa,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_017__paraphrase,temporal_style_0_017,paraphrase,"Once the alarm rang, Theo cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Theo,Rosa,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_017__counterfactual,temporal_style_0_017,counterfactual,"Before the alarm rang, Theo cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Theo,Rosa,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_0_018__base,temporal_style_0_018,base,Uma cleaned the spill after the alarm rang.,temporal,temporal_style_0,test_entity,dev,test,Uma,Theo,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_018__paraphrase,temporal_style_0_018,paraphrase,"Once the alarm rang, Uma cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Uma,Theo,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_018__counterfactual,temporal_style_0_018,counterfactual,"Before the alarm rang, Uma cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Uma,Theo,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_0_019__base,temporal_style_0_019,base,Victor cleaned the spill after the alarm rang.,temporal,temporal_style_0,test_entity,dev,test,Victor,Uma,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_019__paraphrase,temporal_style_0_019,paraphrase,"Once the alarm rang, Victor cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Victor,Uma,clean,,,temporal,preserved,,after,False,False,False,False,False,False,False,True
temporal_style_0_019__counterfactual,temporal_style_0_019,counterfactual,"Before the alarm rang, Victor cleaned the spill.",temporal,temporal_style_0,test_entity,dev,test,Victor,Uma,clean,,,temporal,preserved,,before,False,False,False,False,False,False,False,True
temporal_style_1_000__base,temporal_style_1_000,base,Ava cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Ava,Farid,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_000__paraphrase,temporal_style_1_000,paraphrase,"Once the bell rang, Ava cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Ava,Farid,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_000__counterfactual,temporal_style_1_000,counterfactual,"Before the bell rang, Ava cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Ava,Farid,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_001__base,temporal_style_1_001,base,Ben cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Ben,Grace,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_001__paraphrase,temporal_style_1_001,paraphrase,"Once the bell rang, Ben cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Ben,Grace,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_001__counterfactual,temporal_style_1_001,counterfactual,"Before the bell rang, Ben cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Ben,Grace,clean,,,temporal,preserved,,before,True,True,False,False,False,False,False,True
temporal_style_1_002__base,temporal_style_1_002,base,Clara cleaned the spill after the bell rang.,temporal,temporal_style_1,dev,dev,dev,Clara,Hugo,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
temporal_style_1_002__paraphrase,temporal_style_1_002,paraphrase,"Once the bell rang, Clara cleaned the spill.",temporal,temporal_style_1,dev,dev,dev,Clara,Hugo,clean,,,temporal,preserved,,after,True,True,False,False,False,False,False,True
